Transaction Name,Transaction Name URL,Company Name,Company Name URL,Funding Type,Money Raised,Announced On Date,Number of Investors,Pre-Money Valuation
Fly dreamers' Seed Round,https://www.crunchbase.com/funding-round/e569b62cf177ab059d0044bf76459e00,Fly dreamers,https://www.crunchbase.com/organization/fly-dreamers-llc,Seed,"$75,000",06/10/2012,,
Nemo TV's Angel Round,https://www.crunchbase.com/funding-round/aef182ecd8190ae8b6988168094ea089,Nemo TV,https://www.crunchbase.com/organization/nemo-tv,Angel,"$4,500,000",11/01/2012,,
We Crowdcasting's Seed Round,https://www.crunchbase.com/funding-round/924feb9df17afe467b118f80cefb5e5a,We Crowdcasting,https://www.crunchbase.com/organization/we-crowdcasting,Seed,"$40,000",11/01/2014,,
Moovly's Seed Round,https://www.crunchbase.com/funding-round/0c9be07675ef4a4f9d705e76eee95554,Moovly,https://www.crunchbase.com/organization/moovly,Seed,"$306,000",02/20/2013,,
Appiness' Angel Round,https://www.crunchbase.com/funding-round/464a289488a127f7ef7f9782f94be13c,Appiness,https://www.crunchbase.com/organization/appiness,Angel,"€700,000",08/01/2015,,"$2,523,433"
Zwift's Angel Round,https://www.crunchbase.com/funding-round/f928a8e273ea19fe5b4eb2d42a46e5e8,Zwift,https://www.crunchbase.com/organization/zwift,Angel,"$10,000,000",01/31/2016,,
PlayDate's Product Crowdfunding,https://www.crunchbase.com/funding-round/6e8c4ab992aa03f606cdf08a62c88273,PlayDate,https://www.crunchbase.com/organization/playdate,Product Crowdfunding,"$361,000",04/27/2016,,
Jurni's Angel Round,https://www.crunchbase.com/funding-round/2de05ef66d5da248344f29de6bc5cee6,Jurni,https://www.crunchbase.com/organization/jurni-inc-,Angel,"$160,000",12/31/2014,,
Sqeeqee's Seed Round,https://www.crunchbase.com/funding-round/fe6e6b96ceacc6e1f66564a90f284fb9,Sqeeqee,https://www.crunchbase.com/organization/sqeeqee,Seed,"$1,750,000",03/22/2013,,"$25,000,000"
Jamgle's Angel Round,https://www.crunchbase.com/funding-round/f3b02a4e08b9447b918311768253cfd3,Jamgle,https://www.crunchbase.com/organization/jamgle,Angel,"€50,000",05/20/2013,,"$1,349,909"
Customer Engagement Technologies' Seed Round,https://www.crunchbase.com/funding-round/2114c679a20d694130207a8ac860b7b6,Customer Engagement Technologies,https://www.crunchbase.com/organization/customer-engagement-technologies,Seed,"$500,000",07/30/2015,,
Zwift's Angel Round,https://www.crunchbase.com/funding-round/799ca58a2c6779ab5497b7fcf635ef96,Zwift,https://www.crunchbase.com/organization/zwift,Angel,"$7,000,000",09/30/2014,,
Sportlobster's Venture Round,https://www.crunchbase.com/funding-round/6e18af506fe08e0ee25d2d5950c9827b,Sportlobster,https://www.crunchbase.com/organization/sportlobster,Series Unknown,"£6,250,000",08/01/2014,,
Noster Mobile's Angel Round,https://www.crunchbase.com/funding-round/d4691e563093fc5a8302c019ac52f5df,Noster Mobile,https://www.crunchbase.com/organization/noster-mobile,Angel,"$750,000",04/01/2014,,
Revolve Robotics' Seed Round,https://www.crunchbase.com/funding-round/f1accb81b66d6091089eb47e4950b6ac,Revolve Robotics,https://www.crunchbase.com/organization/revolve-robotics,Seed,"$250,000",04/16/2013,,
Interacting Technology's Angel Round,https://www.crunchbase.com/funding-round/70232251b41cb0ba81539540ccf28135,Interacting Technology,https://www.crunchbase.com/organization/interacting-technology,Angel,"$200,000",09/30/2013,,
Fly dreamers' Angel Round,https://www.crunchbase.com/funding-round/bfe153f0e87e8a85bfd00ab359e2c5e4,Fly dreamers,https://www.crunchbase.com/organization/fly-dreamers-llc,Angel,"$820,000",11/01/2012,,
Oomba's Debt Financing,https://www.crunchbase.com/funding-round/7e310044e226eb034c690142fea11744,Oomba,https://www.crunchbase.com/organization/oomba,Debt Financing,"$3,000,000",03/16/2013,,
Mantis Digital Arts' Seed Round,https://www.crunchbase.com/funding-round/821cf73f3e28bacb8e844e71d4474eb9,Mantis Digital Arts,https://www.crunchbase.com/organization/mantis-digital-arts,Seed,"$25,000",10/01/2013,,
Nemo TV's Venture Round,https://www.crunchbase.com/funding-round/c18548eaa6cfe3a8145fe770cb525dd2,Nemo TV,https://www.crunchbase.com/organization/nemo-tv,Series Unknown,,01/10/2015,,
Gamezone's Convertible Note,https://www.crunchbase.com/funding-round/7f270acd70a32a5b6eca284dc8c4e8ba,Gamezone,https://www.crunchbase.com/organization/gamezone-2,Convertible Note,"$1,500,000",10/17/2015,,
"PVP Live Interactive, Inc.'s Seed Round",https://www.crunchbase.com/funding-round/2951059740c6243407afdc18e5614332,"PVP Live Interactive, Inc.",https://www.crunchbase.com/organization/pvp-live,Seed,,02/04/2014,,
Videotape's Seed Round,https://www.crunchbase.com/funding-round/1c71452215bd3654f01c048803b8f562,Videotape,https://www.crunchbase.com/organization/omiro,Seed,"$250,000",07/15/2015,,
LiveRing's Seed Round,https://www.crunchbase.com/funding-round/8550d53a69b53e46806d24bbec673457,LiveRing,https://www.crunchbase.com/organization/livering,Seed,"€500,000",08/12/2014,,
Vedantu's Seed Round,https://www.crunchbase.com/funding-round/bd36ec4b73b2dd9ec949588878d673a7,Vedantu,https://www.crunchbase.com/organization/vedantu-innovations,Seed,"$400,000",08/01/2014,,
Nemo TV's Seed Round,https://www.crunchbase.com/funding-round/884f4a0110fb69aff37e7ca3f465b7ce,Nemo TV,https://www.crunchbase.com/organization/nemo-tv,Seed,"$3,000,000",06/01/2012,,
Enplug's Convertible Note,https://www.crunchbase.com/funding-round/8463da7cd037fb2914cbf0584aa4feff,Enplug,https://www.crunchbase.com/organization/enplug,Convertible Note,,01/28/2013,,
Vixely Inc's Seed Round,https://www.crunchbase.com/funding-round/f554ca3aed17c947a1a411d2bc7425e9,Vixely Inc,https://www.crunchbase.com/organization/vixely-inc,Seed,"$100,000",07/01/2011,,
Customer Engagement Technologies' Seed Round,https://www.crunchbase.com/funding-round/48a1e2921d78c58b16774cb9a7870018,Customer Engagement Technologies,https://www.crunchbase.com/organization/customer-engagement-technologies,Seed,"$300,000",07/01/2016,,
BrightLocker's Seed Round,https://www.crunchbase.com/funding-round/edd8e44042f33dcfd06ece657939e81c,BrightLocker,https://www.crunchbase.com/organization/brightlocker,Seed,"$955,000",05/30/2014,,
Vedantu's Seed Round,https://www.crunchbase.com/funding-round/8e18b63ac365f71626e140d337748504,Vedantu,https://www.crunchbase.com/organization/vedantu-innovations,Seed,"$150,000",07/15/2013,,
Visho's Seed Round,https://www.crunchbase.com/funding-round/fca9b7540c1ff3507a2fc25dd97c7b0d,Visho,https://www.crunchbase.com/organization/visho,Seed,"$100,000",10/31/2013,,
Noster Mobile's Seed Round,https://www.crunchbase.com/funding-round/69d41cdabcebedffa121b78595fe0a43,Noster Mobile,https://www.crunchbase.com/organization/noster-mobile,Seed,"$1,500,000",08/01/2014,,
LyteShot's Seed Round,https://www.crunchbase.com/funding-round/74af1a9c031e3b8fe10a73422e768652,LyteShot,https://www.crunchbase.com/organization/lyteshot,Seed,"$635,000",11/14/2014,,
Aevi Inc.'s Seed Round,https://www.crunchbase.com/funding-round/2c21d1990a71ed35121d2fad43a295d8,Aevi Inc.,https://www.crunchbase.com/organization/whengone,Seed,"$160,000",08/20/2013,,
Cynny's Seed Round,https://www.crunchbase.com/funding-round/cc9f9f6d5c2c4b08404d31995e44644f,Cynny,https://www.crunchbase.com/organization/cynny-inc,Seed,"$100,000",11/01/2013,,
Moovly's Seed Round,https://www.crunchbase.com/funding-round/326fe974174603198545ba901107f181,Moovly,https://www.crunchbase.com/organization/moovly,Seed,"$482,000",11/30/2014,,
NoviSign's Angel Round,https://www.crunchbase.com/funding-round/e4490659ae0eee4a69c75c55ff7e88d8,NoviSign,https://www.crunchbase.com/organization/novisign,Angel,"$200,000",09/01/2014,,"$1,800,000"
ZeeWhere's Seed Round,https://www.crunchbase.com/funding-round/c8a23b7c3ded052e795fae2e762d28f4,ZeeWhere,https://www.crunchbase.com/organization/zeewhere,Seed,"$34,653",08/10/2014,,
"Showell - The Simple, Fast and Elegant Tablet Sales App's Grant",https://www.crunchbase.com/funding-round/d89a222feed672e92d1d663cf11f68b8,"Showell - The Simple, Fast and Elegant Tablet Sales App",https://www.crunchbase.com/organization/showell-the-simple-fast-and-elegant-tablet-sales-app,Grant,"$245,000",04/01/2014,,
Boardvote's Venture Round,https://www.crunchbase.com/funding-round/f7231a604b298303fae7a37381a31f64,Boardvote,https://www.crunchbase.com/organization/boardvote-inc,Series Unknown,"$250,000",07/01/2013,,
Pollen - Social Platform's Seed Round,https://www.crunchbase.com/funding-round/96e6e519bee84b5c945e7d447ebd8d75,Pollen - Social Platform,https://www.crunchbase.com/organization/pollen-2,Seed,"$2,500,000",02/01/2015,,
ZeeWhere's Seed Round,https://www.crunchbase.com/funding-round/2fb334507d9dc4a4bff2a9d39096d19f,ZeeWhere,https://www.crunchbase.com/organization/zeewhere,Seed,"$27,480",07/01/2014,,
"Influence Technologies, LLC's Convertible Note",https://www.crunchbase.com/funding-round/ec1048773378037dd86be97eb0ac489f,"Influence Technologies, LLC",https://www.crunchbase.com/organization/influence-technologies,Convertible Note,"$1,000,000",07/01/2014,,
Visho's Seed Round,https://www.crunchbase.com/funding-round/dbc6db3118798c022ee5bdcf5876ec02,Visho,https://www.crunchbase.com/organization/visho,Seed,"$500,000",03/25/2015,,
Synchronized's Seed Round,https://www.crunchbase.com/funding-round/a52b0ace6eee2dd0e210ecc27ee430a8,Synchronized,https://www.crunchbase.com/organization/synchronized,Seed,"$220,000",09/30/2014,,
Videopath's Angel Round,https://www.crunchbase.com/funding-round/f0345e41a025c4a747348372420da239,Videopath,https://www.crunchbase.com/organization/videopath,Angel,,09/01/2015,,
PlayDate's Seed Round,https://www.crunchbase.com/funding-round/f5881e376fcdb5378018842924973178,PlayDate,https://www.crunchbase.com/organization/playdate,Seed,"$150,000",02/01/2015,,
"GRAVIDI, Inc's Seed Round",https://www.crunchbase.com/funding-round/308c14ca54c5c7a7bd63ffd6271ab584,"GRAVIDI, Inc",https://www.crunchbase.com/organization/gravidi,Seed,"$1,000,000",10/01/2013,,
Stazoo.com's Seed Round,https://www.crunchbase.com/funding-round/093432e0d7bc4cd02ba458d041509865,Stazoo.com,https://www.crunchbase.com/organization/stazoo-com,Seed,,05/01/2011,,
Interacting Technology's Angel Round,https://www.crunchbase.com/funding-round/6f700593d321a4e760f136ffca844fe4,Interacting Technology,https://www.crunchbase.com/organization/interacting-technology,Angel,"$1,000,000",03/30/2013,,
We Crowdcasting's Seed Round,https://www.crunchbase.com/funding-round/69eca9d21427080e9fea008ac9a15ed4,We Crowdcasting,https://www.crunchbase.com/organization/we-crowdcasting,Seed,"$40,000",11/11/2013,,
Sportlobster's Seed Round,https://www.crunchbase.com/funding-round/c92bce1ca68170cd30cd54ee31041918,Sportlobster,https://www.crunchbase.com/organization/sportlobster,Seed,"£500,000",04/01/2012,,
Sportlobster's Venture Round,https://www.crunchbase.com/funding-round/13386cfadc2dee0edb25d4623d65948c,Sportlobster,https://www.crunchbase.com/organization/sportlobster,Series Unknown,"£1,100,000",12/01/2013,,
"GRAVIDI, Inc's Venture Round",https://www.crunchbase.com/funding-round/2f0b513a0c16d855515f911377360552,"GRAVIDI, Inc",https://www.crunchbase.com/organization/gravidi,Series Unknown,"$800,000",05/21/2015,,
EagleNinja's Seed Round,https://www.crunchbase.com/funding-round/6aee2a00466f3c7097ecfa0234b9f701,EagleNinja,https://www.crunchbase.com/organization/eagleninja,Seed,"$90,000",04/10/2014,,
VikPik's Seed Round,https://www.crunchbase.com/funding-round/c6975d5ba2221e31b369b6c37862717a,VikPik,https://www.crunchbase.com/organization/vikpik,Seed,"$150,000",05/01/2015,,
PortalVu's Seed Round,https://www.crunchbase.com/funding-round/b0af35c9e4a137ed401790b501ca9226,PortalVu,https://www.crunchbase.com/organization/portalvu,Seed,"$200,000",04/15/2013,,
Foodlve's Seed Round,https://www.crunchbase.com/funding-round/247920ab3a7c4d1e597372454a1c5d59,Foodlve,https://www.crunchbase.com/organization/foodlve,Seed,"$31,000",03/10/2013,,
Jamgle's Seed Round,https://www.crunchbase.com/funding-round/d86f694b281c42901dfe29c920d69263,Jamgle,https://www.crunchbase.com/organization/jamgle,Seed,"$750,000",07/18/2014,,
Movatu's Seed Round,https://www.crunchbase.com/funding-round/812d0a5b5ebefe74ad1e68e49c56bb52,Movatu,https://www.crunchbase.com/organization/movatu,Seed,"$150,000",01/01/2013,,
Videopath's Angel Round,https://www.crunchbase.com/funding-round/b5220829f157dcf17225f44fa9f7081d,Videopath,https://www.crunchbase.com/organization/videopath,Angel,,08/01/2014,,
Weichaishi.com's Funding Round,https://www.crunchbase.com/funding-round/ee362193a1847daabbf7ca30f1bf9139,Weichaishi.com,https://www.crunchbase.com/organization/weichaishi-com,Funding Round,"$3,000,000",01/01/2014,,
TOUCHVIE's Seed Round,https://www.crunchbase.com/funding-round/89032dad8d2edf61d6f02fa28f964142,TOUCHVIE,https://www.crunchbase.com/organization/touchvie,Seed,"€4,000,000",01/15/2015,,
Orbotics' Seed Round,https://www.crunchbase.com/funding-round/f0db287c8f272125aba58e279f1582a8,Orbotics,https://www.crunchbase.com/organization/orbotics,Seed,"$2,000",11/23/2014,,
C-Vibes' Seed Round,https://www.crunchbase.com/funding-round/8c15182f183e064a5b68d3003ef5b882,C-Vibes,https://www.crunchbase.com/organization/c-vibes,Seed,"$750,000",01/01/2011,,
Appiness' Grant,https://www.crunchbase.com/funding-round/335e2910b69f8915c9fba4b8eba8749b,Appiness,https://www.crunchbase.com/organization/appiness,Grant,"€428,000",05/14/2015,,
Gamezone's Series A,https://www.crunchbase.com/funding-round/14a28825c8b283d2479f157eb0428c6b,Gamezone,https://www.crunchbase.com/organization/gamezone-2,Series A,"$9,400,000",07/20/2016,,
Sportlobster's Venture Round,https://www.crunchbase.com/funding-round/917f435f4703bf9813cc43f1820b8288,Sportlobster,https://www.crunchbase.com/organization/sportlobster,Series Unknown,"£1,400,000",12/01/2015,,
Sportlobster's Venture Round,https://www.crunchbase.com/funding-round/d48cd46f4faff6aadc313a4109b4ea39,Sportlobster,https://www.crunchbase.com/organization/sportlobster,Series Unknown,"£1,040,000",05/01/2016,,
Revelens' Angel Round,https://www.crunchbase.com/funding-round/51111d4eabf06eaaf422bf677eccb8de,Revelens,https://www.crunchbase.com/organization/revelens,Angel,"$300,000",01/01/2014,,
Nemo TV's Venture Round,https://www.crunchbase.com/funding-round/f9156b9a26dcb78db011c3b07cc1f815,Nemo TV,https://www.crunchbase.com/organization/nemo-tv,Series Unknown,"$7,000,000",12/10/2014,,
CirrusMD's Convertible Note,https://www.crunchbase.com/funding-round/c866148bbd28e3968fcb180fa14e05dd,CirrusMD,https://www.crunchbase.com/organization/cirrusmd,Convertible Note,"$1,100,000",03/01/2014,,
"Showell - The Simple, Fast and Elegant Tablet Sales App's Seed Round",https://www.crunchbase.com/funding-round/c0465ec410885fe18da29e27501cfead,"Showell - The Simple, Fast and Elegant Tablet Sales App",https://www.crunchbase.com/organization/showell-the-simple-fast-and-elegant-tablet-sales-app,Seed,"$120,000",08/01/2014,,
Mixgar's Seed Round,https://www.crunchbase.com/funding-round/b3455fa32f51027ac47a14edbeaee580,Mixgar,https://www.crunchbase.com/organization/mixgar,Seed,"$25,000",09/01/2011,,
Tabletize.com's Seed Round,https://www.crunchbase.com/funding-round/67c84b5d0a781d080601959e87f88b02,Tabletize.com,https://www.crunchbase.com/organization/tabletize-com,Seed,"€100,000",05/01/2012,,
Worm's Angel Round,https://www.crunchbase.com/funding-round/aadd051e221b76aa1a86ea7559f101cf,Worm,https://www.crunchbase.com/organization/worm-app,Angel,"£300,000",10/01/2015,,
Clicktivated's Seed Round,https://www.crunchbase.com/funding-round/e7f4ad69f214bc4d92cdb16a1318b172,Clicktivated,https://www.crunchbase.com/organization/clicktivated,Seed,"$450,000",06/18/2013,,
